id, AccountGameNumber, SeasonGameNumber, Rank, Map, PlacementMatch, IfPlacementWLD, createdAt, updatedAt, GamertagId, SeasonNumber, UserUuid
1999,386,46,2914,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2000,387,47,2890,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2001,388,48,2912,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2002,389,49,2887,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2003,390,50,2908,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2004,391,51,2882,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2005,392,52,2904,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2006,393,53,2926,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2007,394,54,2901,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2008,395,55,2924,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2009,396,56,2898,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2010,397,57,2921,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2011,398,58,2896,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2012,399,59,2918,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2013,400,60,2894,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2014,401,61,2918,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2015,402,62,2940,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2016,403,63,2961,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2017,404,64,2937,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2018,405,65,2959,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2019,406,66,2935,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2020,407,67,2910,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2021,408,68,2885,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2022,409,69,2909,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2023,410,70,2884,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2024,411,71,2908,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2025,412,72,2933,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2026,413,73,2951,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2027,414,74,2925,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2028,415,75,2949,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2029,416,76,2926,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2030,417,77,2949,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2031,418,78,2925,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2032,419,79,2901,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2033,420,80,2901,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2034,421,81,2924,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2035,422,82,2945,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2036,423,83,2917,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2037,424,84,2889,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2038,425,85,2910,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2039,426,86,2884,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2040,427,87,2906,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2041,428,88,2880,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2042,429,89,2900,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2043,430,90,2873,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2044,431,91,2895,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2045,432,92,2917,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2046,433,93,2940,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2047,434,94,2963,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2048,435,95,2987,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2049,436,96,2962,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2050,437,97,2938,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2051,438,98,2961,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2052,439,99,2937,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2053,440,100,2912,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2054,441,101,2888,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2055,442,102,2912,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2056,443,103,2888,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2057,444,104,2863,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2058,445,105,2839,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2059,446,106,2814,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2060,447,107,2790,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2061,448,108,2815,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2062,449,109,2841,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2063,450,110,2865,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2064,451,111,2841,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2065,452,112,2864,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2066,453,113,2884,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2067,454,114,2861,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2068,455,115,2835,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2069,456,116,2859,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2070,457,117,2834,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2071,458,118,2858,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2072,459,119,2881,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2073,460,120,2856,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2074,461,121,2833,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2075,462,122,2809,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2076,463,123,2784,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2077,464,124,2761,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2078,465,125,2737,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2079,466,126,2761,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2080,467,127,2737,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2081,468,128,2763,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2082,469,129,2739,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,8,92323138-f458-417b-894a-63363bb88fe2
2083,470,1,2739,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2084,471,2,2739,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2085,472,3,2739,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2086,473,4,2739,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2087,474,5,2739,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2088,475,6,2739,Placements,1,W,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2089,476,7,2739,Placements,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2090,477,8,2739,Placements,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2091,478,9,2739,Placements,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2092,479,10,2790,Placements,1,L,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2093,480,11,2812,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2094,481,12,2838,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2095,482,13,2862,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2096,483,14,2837,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2097,484,15,2812,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2098,485,16,2834,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2099,486,17,2834,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2100,487,18,2854,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2101,488,19,2874,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2102,489,20,2896,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2103,490,21,2917,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2104,491,22,2937,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2105,492,23,2956,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2106,493,24,2980,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2107,494,25,2956,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2108,495,26,2980,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2109,496,27,3003,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2110,497,28,2980,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2111,498,29,3004,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2112,499,30,3028,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2113,500,31,3004,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2114,501,32,3028,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2115,502,33,3003,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2116,503,34,3026,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2117,504,35,3002,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2118,505,36,2978,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2119,506,37,3001,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2120,507,38,3025,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2121,508,39,3049,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2122,509,40,3073,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2123,510,41,3097,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2124,511,42,3073,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2125,512,43,3049,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2126,513,44,3073,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2127,514,45,3097,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2128,515,46,3047,DODGE THROWER,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2129,516,47,3025,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2130,517,48,3003,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2131,518,49,2981,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2132,519,50,3010,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2133,520,51,3038,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2134,521,52,3066,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2135,522,53,3043,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2136,523,54,3021,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2137,524,55,2998,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2138,525,56,2975,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2139,526,57,2952,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2140,527,58,2978,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2141,528,59,2955,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2142,529,60,2932,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2143,530,61,2908,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2144,531,62,2934,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2145,532,63,2961,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2146,533,64,2939,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2147,534,65,2916,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2148,535,66,2893,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2149,536,67,2919,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2150,537,68,2944,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2151,538,69,2969,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2152,539,70,2945,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2153,540,71,2970,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2154,541,72,2995,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2155,542,73,2972,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2156,543,74,2997,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2157,544,75,2974,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2158,545,76,2951,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2159,546,77,2928,Nepal,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2160,547,78,2952,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2161,548,79,2927,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2162,549,80,2951,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2163,550,81,2975,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2164,551,82,2951,Oasis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2165,552,83,2927,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2166,553,84,2927,Volskaya Industries,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2167,554,85,2903,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2168,555,86,2924,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2169,556,87,2898,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2170,557,88,2870,Eichenwalde,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2171,558,89,2842,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2172,559,90,2815,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2173,560,91,2836,Junkertown,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2174,561,92,2858,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2175,562,93,2832,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2176,563,94,2809,Numbani,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2177,564,95,2785,Blizzard World,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2178,565,96,2808,Ilios,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2179,566,97,2831,Temple of Anubis,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2180,567,98,2831,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2181,568,99,2806,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2182,569,100,2781,Hanamura,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2183,570,101,2758,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2184,571,102,2783,Hollywood,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2185,572,103,2807,Dorado,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2186,573,104,2832,Route 66,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2187,574,105,2809,Lijiang Tower,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2188,575,106,2786,Watchpoint: Gibraltar,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2189,576,107,2762,Horizon Lunar Colony,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
2190,577,108,2785,King's Row,0,,1000-01-01 00:00:00,1000-01-01 00:00:00,4,9,92323138-f458-417b-894a-63363bb88fe2
